CustomerID,Recency,Tenure,Frequency,TotalQuantity,Monetary,AOV,Predicted_CLV,Segment
12909.0,39,213,5,1280,2178.67,435.73400000000004,2128.6787,High
12910.0,22,218,8,1692,3075.04,384.38,3062.3875,High
12912.0,2,37,5,670,1662.3,332.46,1548.7096,High
12913.0,4,363,5,1419,2483.63,496.726,2520.2412,High
12915.0,148,223,2,93,363.65,181.825,324.02454,Low
12916.0,138,181,4,1119,3006.15,751.5375,2798.0508,High
12917.0,127,0,1,120,594.0,594.0,547.93933,Medium
12919.0,7,161,6,673,1335.19,222.53166666666667,1316.6085,High
12920.0,16,0,1,129,164.23,164.23,169.81544,Low
12921.0,8,364,37,9526,16587.09,448.29972972972973,14814.913,High
12922.0,160,0,1,370,405.38,405.38,443.47614,Medium
12923.0,63,0,1,69,176.97,176.97,188.70634,Low
12924.0,87,239,4,481,933.7,233.425,899.0376,Medium
12925.0,4,70,2,541,694.05,347.025,786.58124,Medium
12928.0,34,323,5,1472,2062.7000000000003,412.5400000000001,2076.853,High
12929.0,311,0,1,37,117.85,117.85,118.217834,Low
12930.0,77,93,2,252,415.8,207.9,442.3667,Medium
12931.0,21,336,15,28004,42055.96,2803.730666666667,42203.9,High
12933.0,23,259,3,499,607.53,202.51,686.8092,Medium
12935.0,1,317,7,1853,2160.7,308.6714285714285,2132.5774,High
12936.0,16,61,4,559,1063.9,265.975,1044.2786,Medium
12937.0,14,252,4,1007,1504.27,376.0675,1494.6287,High
12938.0,25,0,1,140,114.14,114.14,118.217834,Low
12939.0,63,270,8,4876,11581.8,1447.725,10997.877,High
12940.0,54,33,2,411,913.54,456.77,915.68286,Medium
12942.0,130,234,3,203,683.9,227.96666666666667,526.483,Medium
12944.0,35,319,2,289,604.51,302.255,553.0606,Medium
12945.0,287,0,1,165,462.95,462.95,466.1763,Medium
12947.0,143,229,6,1165,1603.99,267.33166666666665,1773.4818,High
12948.0,15,248,7,1080,2064.95,294.99285714285713,2013.3137,High
12949.0,30,221,8,2381,4167.22,520.9025,4056.6807,High
12950.0,1,21,3,1380,1843.0,614.3333333333334,1829.1772,High
12951.0,8,322,6,503,1064.07,177.345,1080.7178,Medium
12952.0,5,72,4,653,1387.79,346.9475,1352.6841,High
12953.0,9,0,1,84,329.85,329.85,294.72305,Low
12955.0,0,266,11,3664,4757.16,432.4690909090909,5194.954,High
12956.0,305,0,1,34,108.07,108.07,107.02501,Low
12957.0,9,329,8,2549,4017.54,502.1925,3701.8289,High
12962.0,6,106,2,129,266.39,133.195,268.5782,Low
12963.0,7,357,8,881,1856.63,232.07875,1797.2521,High
12965.0,88,0,1,283,771.91,771.91,686.8251,Medium
12966.0,9,0,1,75,160.18,160.18,169.81544,Low
12967.0,357,13,2,438,1660.9,830.45,1431.5149,High
12968.0,111,0,1,73,135.95,135.95,139.2574,Low
12970.0,6,315,4,310,452.24,113.06,565.41693,Medium
12971.0,3,368,86,9289,11189.91,130.11523255813952,11184.22,High
12974.0,197,0,1,24,144.8,144.8,139.2574,Low
12976.0,211,0,1,561,738.6,738.6,779.25653,Medium
12977.0,155,0,1,12,39.239999999999995,39.239999999999995,52.055805,Low
12980.0,157,200,9,886,7374.900000000001,819.4333333333334,6706.711,High
12981.0,29,103,2,242,372.21999999999997,186.10999999999999,381.4383,Low
12982.0,242,0,1,288,390.54,390.54,380.0744,Low
12984.0,18,0,1,26,97.5,97.5,93.66707,Low
12985.0,0,27,2,1533,1239.38,619.69,1453.8466,High
12987.0,73,124,2,219,558.7,279.35,525.7873,Medium
12988.0,291,0,1,136,535.32,535.32,484.04077,Medium
12989.0,2,361,15,2943,6924.110000000001,461.6073333333334,6587.16,High
12990.0,30,278,3,200,409.5,136.5,363.9175,Low
12991.0,22,89,2,405,503.76,251.88,584.003,Medium
12993.0,22,275,4,240,414.76,103.69,461.22687,Medium
12994.0,3,264,3,459,974.4200000000001,324.8066666666667,935.8282,Medium
12995.0,84,0,1,108,211.32,211.32,220.23308,Low
12997.0,21,294,4,664,1226.89,306.7225,1185.995,High
12999.0,195,49,3,342,455.88,151.96,520.56494,Medium
13000.0,106,258,3,379,534.85,178.28333333333333,605.12366,Medium
13001.0,3,322,13,5505,9818.82,755.2938461538462,10308.712,High
13002.0,317,0,1,73,120.94999999999999,120.94999999999999,118.217834,Low
13003.0,105,109,3,103,149.05,49.68333333333334,183.181,Low
13004.0,11,346,18,4822,5655.91,314.21722222222223,5996.2617,High
13005.0,173,72,2,172,513.7,256.85,442.04468,Medium
13006.0,55,0,1,55,81.57,81.57,84.41284,Low
13008.0,322,0,1,175,229.46999999999997,229.46999999999997,223.93776,Low
13011.0,371,0,1,13,50.550000000000004,50.550000000000004,52.055805,Low
13012.0,8,285,8,824,1661.8400000000001,207.73000000000002,1673.0127,High
13013.0,0,370,13,2224,4810.9400000000005,370.07230769230773,4889.0396,High
13014.0,10,270,10,905,3466.2799999999997,346.628,2940.7058,High
13015.0,52,195,5,1617,3346.28,669.2560000000001,3167.0137,High
13016.0,72,49,3,527,789.89,263.2966666666667,852.1069,Medium
13017.0,6,0,1,48,204.0,204.0,208.80504,Low
13018.0,15,279,28,5435,7277.7,259.91785714285714,7574.6772,High
13021.0,3,354,9,1352,2616.38,290.7088888888889,2617.1436,High
13023.0,63,65,2,286,689.9,344.95,634.9024,Medium
13026.0,0,274,5,1620,975.36,195.072,1016.7444,Medium
13027.0,113,240,6,17280,6912.0,1152.0,7039.9263,High
13028.0,22,22,2,798,661.3199999999999,330.65999999999997,744.4665,Medium
13029.0,30,322,3,134,1247.5,415.8333333333333,1053.776,Medium
13030.0,10,356,2,394,799.48,399.74,789.2235,Medium
13032.0,51,34,2,375,1010.18,505.09,931.7255,Medium
13033.0,356,0,1,83,190.55,190.55,196.53816,Low
13034.0,54,314,2,369,642.77,321.385,632.6346,Medium
13035.0,73,186,2,644,921.88,460.94,1004.07745,Medium
13037.0,137,118,3,431,881.07,293.69,844.4518,Medium
13038.0,79,210,3,360,908.46,302.82,874.85706,Medium
13040.0,8,24,2,355,676.99,338.495,695.06244,Medium
13043.0,272,0,1,254,516.42,516.42,525.02545,Medium
13044.0,290,0,1,429,560.47,560.47,646.75134,Medium
13045.0,98,0,1,221,305.28000000000003,305.28000000000003,317.166,Low
13046.0,30,235,2,264,629.31,314.655,566.6549,Medium
13047.0,31,342,10,1391,3237.54,323.754,3023.7546,High
13048.0,13,312,4,1238,1835.91,458.9775,1821.2701,High
13049.0,63,253,2,268,656.6800000000001,328.34000000000003,600.03503,Medium
13050.0,14,351,17,3748,5836.86,343.3447058823529,5896.232,High
13052.0,211,0,1,222,348.15000000000003,348.15000000000003,368.21118,Low
13055.0,77,135,3,894,1214.41,404.80333333333334,1271.6349,High
13058.0,24,127,3,52,271.40000000000003,90.46666666666668,265.54358,Low
13059.0,249,0,1,35,183.4,183.4,188.70634,Low
13060.0,253,0,1,123,307.53,307.53,289.7136,Low
13061.0,71,0,1,107,248.61,248.61,266.3915,Low
13062.0,190,0,1,343,346.98,346.98,441.3348,Medium
13064.0,12,314,4,516,1119.49,279.8725,1095.3585,Medium
13065.0,372,0,1,74,205.86,205.86,220.23308,Low
13066.0,23,7,2,322,470.8,235.4,470.61856,Medium
13067.0,81,0,1,32,115.46000000000001,115.46000000000001,118.217834,Low
13068.0,9,309,2,200,344.0,172.0,324.02454,Low
13069.0,0,368,24,5885,4436.12,184.83833333333334,5235.3423,High
13070.0,191,0,1,110,228.8,228.8,223.93776,Low
13072.0,266,0,1,69,177.15,177.15,188.70634,Low
13075.0,129,0,1,485,919.61,919.61,910.3601,Medium
13077.0,0,365,4,863,729.27,182.3175,769.6327,Medium
13078.0,2,363,26,5630,12627.94,485.69,11663.306,High
13079.0,3,136,5,62,220.10000000000002,44.02,295.1471,Low
13080.0,178,0,1,120,58.08,58.08,57.580425,Low
13081.0,11,359,11,19068,28337.38,2576.1254545454544,28499.035,High
13082.0,125,212,9,4324,3613.63,401.51444444444445,3481.739,High
13083.0,3,71,2,187,303.75,151.875,299.13623,Low
13085.0,157,137,2,216,416.08000000000004,208.04000000000002,404.09167,Medium
13089.0,2,366,97,31070,58825.83,606.4518556701031,58723.547,High
13090.0,8,364,14,2263,8910.82,636.4871428571429,8659.835,High
13091.0,27,0,1,466,345.82,345.82,455.3193,Medium
13092.0,70,288,5,279,477.83,95.566,544.223,Medium
13093.0,275,97,8,3961,7832.47,979.05875,7476.3447,High
13094.0,20,347,12,1716,1927.3200000000002,160.61,2543.053,High
13095.0,70,0,1,144,74.39999999999999,74.39999999999999,75.72902,Low
13097.0,32,327,10,2363,6010.42,601.042,5676.197,High
13098.0,0,316,28,15968,28882.44,1031.5157142857142,29068.494,High
13099.0,98,0,1,288,207.35999999999999,207.35999999999999,253.49571,Low
13101.0,233,0,1,113,101.19,101.19,106.36104,Low
13102.0,0,363,24,4204,6424.09,267.67041666666665,5938.399,High
13103.0,39,0,1,82,243.94,243.94,243.46474,Low
13104.0,2,351,6,504,1098.48,183.08,1080.7178,Medium
13106.0,132,0,1,18,76.5,76.5,84.41284,Low
13107.0,43,289,4,1293,1531.6200000000001,382.90500000000003,1517.7561,High
13108.0,372,0,1,298,350.06,350.06,419.8066,Medium
13109.0,59,97,2,520,786.54,393.27,826.9622,Medium
13110.0,30,279,7,388,1488.67,212.66714285714286,1227.2893,High
13113.0,0,365,24,3045,12245.960000000001,510.2483333333334,11334.932,High
13115.0,11,172,4,1567,2294.78,573.695,2429.8936,High
13116.0,137,0,1,291,501.14,501.14,534.8589,Medium
13117.0,21,350,8,945,984.91,123.11375,1208.6715,High
13118.0,19,269,5,410,1197.81,239.56199999999998,1099.7822,Medium
13120.0,238,0,1,12,30.599999999999998,30.599999999999998,45.514786,Low
13121.0,268,0,1,252,283.73,283.73,339.92465,Low
13122.0,93,146,2,585,922.39,461.195,964.2612,Medium
13124.0,89,269,3,2147,3866.33,1288.7766666666666,3692.8242,High
13126.0,4,361,8,2143,2099.64,262.455,2245.812,High
13127.0,77,0,1,127,259.17,259.17,266.218,Low
13130.0,93,0,1,32,64.0,64.0,57.580425,Low
13131.0,22,164,3,447,1073.3,357.76666666666665,1029.8922,Medium
13132.0,261,0,1,20,77.3,77.3,84.41284,Low
13133.0,273,30,2,32,109.8,54.9,161.65007,Low
13134.0,85,154,4,1059,1793.58,448.395,1832.2104,High
13135.0,196,0,1,4300,3096.0,3096.0,2998.749,High
13136.0,55,156,5,1328,2607.61,521.522,2535.4075,High
13137.0,10,298,8,2226,3650.41,456.30125,3775.1077,High
13138.0,21,350,6,473,962.39,160.39833333333334,914.3351,Medium
13139.0,15,243,7,2425,5064.94,723.5628571428571,4555.278,High
13140.0,107,258,3,186,423.72,141.24,363.9175,Low
13141.0,84,230,5,1548,2388.75,477.75,2518.1543,High
13142.0,18,0,1,258,307.09,307.09,349.58115,Low
13144.0,332,0,1,21,110.95,110.95,107.02501,Low
13145.0,39,332,4,145,618.52,154.63,515.4606,Medium
13146.0,25,0,1,154,228.91,228.91,223.93776,Low
13147.0,9,89,4,144,712.8000000000001,178.20000000000002,586.48047,Medium
13148.0,28,335,12,1975,3707.12,308.9266666666667,3804.8997,High
13149.0,13,274,4,1280,1676.06,419.015,1746.6633,High
13151.0,295,0,1,363,1257.8700000000001,1257.8700000000001,1203.3208,High
13153.0,5,0,1,418,486.22,486.22,570.9954,Medium
13155.0,32,335,4,497,971.76,242.94,951.3313,Medium
13157.0,48,248,4,1439,1741.22,435.305,1904.3423,High
13158.0,94,224,4,784,1201.06,300.265,1174.0784,Medium
13159.0,8,106,4,1059,1437.85,359.4625,1517.2388,High
13160.0,21,0,1,56,91.8,91.8,93.66707,Low
13161.0,312,0,1,29,112.75,112.75,110.60174,Low
13162.0,121,212,4,1713,1688.29,422.0725,1813.7383,High
13165.0,45,305,2,1376,1021.48,510.74,1264.4564,High
13166.0,282,0,1,216,417.2,417.2,441.61057,Medium
13167.0,18,125,4,785,791.33,197.8325,827.78174,Medium
13168.0,35,281,4,682,1319.19,329.7975,1294.9667,High
13169.0,63,188,2,272,712.88,356.44,656.4897,Medium
13170.0,26,0,1,147,116.00999999999999,116.00999999999999,118.217834,Low
13171.0,21,277,3,229,468.41,156.13666666666668,425.32468,Medium
13173.0,3,363,2,277,353.65,176.825,390.25778,Low
13174.0,15,352,3,1395,2817.03,939.0100000000001,2916.5476,High
13176.0,45,0,1,453,492.84,492.84,567.1397,Medium
13177.0,64,0,1,91,282.45,282.45,282.40088,Low
13178.0,25,334,11,3570,5725.47,520.4972727272727,5956.926,High
13182.0,44,0,1,201,121.18,121.18,118.217834,Low
13183.0,7,326,9,2208,3957.78,439.75333333333333,3803.447,High
13184.0,14,275,10,1692,1701.29,170.129,2039.987,High
13185.0,267,0,1,12,71.4,71.4,69.66515,Low
13186.0,39,89,3,820,1575.89,525.2966666666667,1504.5579,High
13187.0,336,0,1,95,236.02,236.02,243.46474,Low
13188.0,10,0,1,25,114.60000000000001,114.60000000000001,118.217834,Low
13189.0,18,96,2,842,260.68,130.34,318.93594,Low
13192.0,94,109,2,595,911.94,455.97,948.3464,Medium
13193.0,60,0,1,50,117.88,117.88,118.217834,Low
13194.0,135,0,1,26,60.7,60.7,57.580425,Low
13196.0,10,250,4,1224,1797.78,449.445,1853.5913,High
13198.0,9,351,6,2648,3401.2400000000002,566.8733333333333,3482.4014,High
13199.0,3,363,38,6176,9817.12,258.34526315789475,9789.893,High
13200.0,18,107,4,516,870.09,217.5225,902.1317,Medium
13203.0,9,232,4,800,869.46,217.365,905.4835,Medium
13207.0,14,135,2,130,250.26000000000002,125.13000000000001,255.56961,Low
13208.0,58,250,6,804,1223.9,203.98333333333335,1323.0974,High
13209.0,29,331,8,4253,5891.61,736.45125,6227.383,High
13210.0,93,0,1,316,353.48,353.48,416.10178,Medium
13211.0,9,350,3,874,1197.42,399.14000000000004,1271.6349,High
13212.0,19,41,3,310,788.08,262.6933333333333,711.6859,Medium
13213.0,56,142,5,1360,1520.58,304.116,1518.1654,High
13216.0,267,0,1,297,333.74,333.74,369.76456,Low
13217.0,121,34,3,262,533.98,177.99333333333334,530.5043,Medium
13218.0,126,0,1,88,62.63999999999999,62.63999999999999,57.580425,Low
13220.0,77,158,4,196,819.2900000000001,204.82250000000002,640.40826,Medium
13221.0,239,119,2,244,847.41,423.705,823.6238,Medium
13223.0,199,31,2,88,163.20000000000002,81.60000000000001,194.30235,Low
13224.0,59,91,2,1518,2155.95,1077.975,2325.308,High
13225.0,2,358,7,3416,6463.84,923.4057142857143,6441.6245,High
13226.0,272,0,1,80,108.21000000000001,108.21000000000001,107.02501,Low
13227.0,201,0,1,99,257.7,257.7,266.3915,Low
13228.0,80,0,1,200,358.0,358.0,350.75955,Low
13229.0,225,0,1,63,160.95,160.95,169.81544,Low
13230.0,3,360,14,1665,2806.97,200.49785714285713,2898.4314,High
13232.0,12,230,7,778,1357.6,193.94285714285712,1372.2606,High
13233.0,73,261,2,1004,605.12,302.56,719.0469,Medium
13235.0,211,0,1,441,1031.07,1031.07,994.5116,Medium
13236.0,24,82,2,416,744.85,372.425,756.60474,Medium
13238.0,16,343,4,298,700.73,175.1825,707.0493,Medium
13239.0,261,0,1,327,329.56,329.56,358.12405,Low
13240.0,95,269,4,298,663.65,165.9125,651.67236,Medium
13242.0,111,101,3,130,270.40000000000003,90.13333333333334,265.54358,Low
13243.0,202,0,1,233,600.07,600.07,566.93396,Medium
13244.0,92,0,1,38,121.74000000000001,121.74000000000001,118.217834,Low
13245.0,50,0,1,125,430.5,430.5,417.07455,Medium
13246.0,17,312,6,1602,1987.3,331.21666666666664,1959.5342,High
13247.0,17,64,4,328,501.12,125.28,575.2624,Medium
13248.0,124,64,2,305,465.68,232.84,482.23996,Medium
13249.0,91,168,3,546,711.41,237.13666666666666,771.18365,Medium
13253.0,156,182,2,1572,1030.4,515.2,1399.7666,High
13255.0,8,364,2,177,399.51,199.755,339.323,Low
13258.0,11,193,3,287,698.58,232.86,603.2994,Medium
13259.0,61,0,1,132,292.32,292.32,287.4043,Low
13260.0,60,0,1,142,557.62,557.62,534.1714,Medium
13261.0,268,17,2,210,944.1,472.05,812.65137,Medium
13262.0,262,0,1,125,200.29,200.29,196.53816,Low
13263.0,0,323,35,4780,7454.07,212.97342857142857,8613.032,High
13265.0,52,220,5,1752,2107.66,421.532,2138.9448,High
13266.0,10,245,12,4428,3834.2599999999998,319.52166666666665,3984.3884,High
13267.0,2,364,19,1969,4521.49,237.97315789473683,3972.9355,High
13268.0,17,249,11,3658,3214.69,292.24454545454546,3158.173,High
13269.0,0,368,15,3514,5346.2300000000005,356.41533333333336,5274.0815,High
13270.0,365,0,1,200,590.0,590.0,547.93933,Medium
13271.0,36,0,1,253,217.38,217.38,273.78073,Low
13272.0,30,58,2,96,276.56,138.28,268.5782,Low
13273.0,112,0,1,153,138.98,138.98,139.2574,Low
13276.0,63,36,2,161,590.9300000000001,295.46500000000003,508.29733,Medium
13277.0,15,117,4,176,258.4,64.6,302.4426,Low
13278.0,40,0,1,537,542.73,542.73,684.1877,Medium
13279.0,77,0,1,73,137.75,137.75,139.2574,Low
13280.0,121,214,3,522,814.86,271.62,862.2772,Medium
13282.0,17,202,3,307,1132.14,377.38000000000005,1036.5314,Medium
13283.0,59,125,2,90,93.66,46.83,153.89519,Low
13284.0,330,0,1,91,201.19,201.19,198.04176,Low
13285.0,22,266,4,2051,2709.12,677.28,2876.9756,High
13291.0,155,0,1,233,361.11,361.11,371.2892,Low
13292.0,38,245,2,347,578.9399999999999,289.46999999999997,594.3116,Medium
13294.0,189,59,2,453,873.74,436.87,838.498,Medium
13295.0,359,0,1,82,201.20000000000002,201.20000000000002,198.04176,Low
13296.0,136,0,1,78,87.4,87.4,87.17607,Low
13297.0,7,59,4,963,2089.85,522.4625,2026.6648,High
13298.0,0,0,1,96,360.0,360.0,350.75955,Low
13299.0,267,0,1,30,142.5,142.5,139.2574,Low
13300.0,168,0,1,203,371.89,371.89,357.4703,Low
13301.0,103,188,4,345,618.09,154.5225,653.55457,Medium
13302.0,154,0,1,5,63.75,63.75,57.580425,Low
13304.0,350,0,1,238,300.42,300.42,330.54224,Low
13305.0,3,368,10,1232,2000.86,200.08599999999998,1761.1808,High
13307.0,119,0,1,4,15.0,15.0,42.76633,Low
13308.0,22,180,3,843,1385.51,461.83666666666664,1438.1615,High
13309.0,6,301,5,1544,1456.79,291.358,1507.4907,High
13310.0,27,296,3,587,1132.03,377.3433333333333,1088.955,Medium
13311.0,3,145,2,305,598.57,299.285,586.2101,Medium
13313.0,21,317,5,851,1555.32,311.06399999999996,1572.0295,High
13314.0,1,72,3,560,775.94,258.6466666666667,817.2724,Medium
13316.0,36,217,4,6948,5977.7300000000005,1494.4325000000001,5837.4644,High
13317.0,65,292,6,1035,2273.68,378.94666666666666,2251.9148,High
13318.0,0,36,3,304,640.76,213.58666666666667,619.7446,Medium
13319.0,4,360,26,4724,10845.550000000001,417.1365384615385,10557.851,High
13320.0,77,135,4,1096,1548.7,387.175,1646.0573,High
13321.0,71,14,2,372,567.36,283.68,611.02985,Medium
13322.0,16,0,1,117,199.48000000000002,199.48000000000002,196.53816,Low
13323.0,2,81,5,175,787.85,157.57,596.2612,Medium
13324.0,35,324,10,5205,7121.95,712.1949999999999,7996.9556,High
13325.0,81,0,1,240,675.3,675.3,633.72797,Medium
13327.0,38,326,8,1600,3627.77,453.47125,3473.9417,High
13328.0,315,0,1,680,1308.48,1308.48,1296.4435,High
13329.0,31,335,2,463,789.0,394.5,800.8543,Medium
13330.0,92,223,3,751,1140.93,380.31,1183.4518,High
13332.0,13,0,1,179,350.9,350.9,349.2129,Low
13334.0,81,223,3,1774,3536.82,1178.94,3087.4087,High
13336.0,76,0,1,559,795.12,795.12,944.83356,Medium
13338.0,157,0,1,256,487.02,487.02,507.16083,Medium
13339.0,200,0,1,326,860.12,860.12,864.8219,Medium
13340.0,44,231,7,5770,10736.48,1533.782857142857,10939.182,High
13341.0,260,0,1,301,775.85,775.85,710.88556,Medium
13343.0,177,0,1,135,353.43,353.43,349.2129,Low
13344.0,67,209,3,971,2543.72,847.9066666666666,2224.457,High
13345.0,287,0,1,141,389.5,389.5,357.4703,Low
13347.0,69,0,1,205,341.36,341.36,344.76514,Low
13348.0,63,0,1,136,233.76,233.76,223.93776,Low
13349.0,10,0,1,225,247.32,247.32,274.31396,Low
13350.0,15,63,2,287,979.12,489.56,854.93256,Medium
13351.0,65,0,1,117,373.94,373.94,357.4703,Low
13352.0,59,0,1,321,397.97999999999996,397.97999999999996,425.85342,Medium
13354.0,70,0,1,604,743.53,743.53,761.5682,Medium
13355.0,121,0,1,314,674.7,674.7,659.89777,Medium
13356.0,79,0,1,325,768.24,768.24,699.245,Medium
13357.0,256,0,1,322,609.95,609.95,619.1041,Medium
13358.0,268,0,1,285,439.03,439.03,459.96365,Medium
13359.0,63,0,1,161,439.56,439.56,417.07455,Medium
13362.0,8,278,4,1382,3090.7400000000002,772.6850000000001,2952.23,High
13363.0,17,26,2,710,992.5,496.25,1033.3962,Medium
13364.0,70,0,1,71,134.95999999999998,134.95999999999998,139.2574,Low
13365.0,33,184,2,1247,2225.37,1112.685,2073.928,High
13366.0,49,0,1,144,56.160000000000004,56.160000000000004,57.580425,Low
13368.0,256,80,2,327,623.4,311.7,582.7178,Medium
13369.0,365,0,1,149,308.28000000000003,308.28000000000003,289.7136,Low
13370.0,371,0,1,343,754.87,754.87,723.7706,Medium
13372.0,89,0,1,159,378.64,378.64,357.4703,Low
13373.0,60,215,3,1651,3312.25,1104.0833333333333,3221.5908,High
13375.0,88,0,1,442,778.65,778.65,767.6055,Medium
13376.0,98,135,3,493,1019.76,339.92,1013.26935,Medium
13379.0,25,110,3,601,572.56,190.85333333333332,616.22864,Medium
13381.0,31,267,6,2029,3639.31,606.5516666666666,3515.8599,High
13382.0,280,0,1,131,222.99,222.99,222.87526,Low
13384.0,30,147,7,2422,4151.93,593.1328571428572,3965.778,High
13385.0,329,0,1,281,534.57,534.57,525.02545,Medium
13388.0,130,0,2,282,677.1,338.55,600.76215,Medium
13389.0,10,221,3,429,797.96,265.9866666666667,801.1215,Medium
13390.0,74,0,1,224,544.08,544.08,511.78064,Medium
13391.0,203,0,1,4,59.8,59.8,57.580425,Low
13394.0,1,308,8,2392,2520.02,315.0025,2595.9597,High
13395.0,184,0,1,336,307.72,307.72,343.13324,Low
13396.0,28,290,2,600,1360.99,680.495,1218.9395,High
13397.0,72,266,5,430,1544.13,308.826,1269.394,High
13398.0,191,0,1,281,457.34,457.34,506.2952,Medium
13402.0,126,244,2,479,621.23,310.615,644.2654,Medium
13403.0,17,0,1,44,75.0,75.0,75.72902,Low
13404.0,0,211,2,111,252.49,126.245,255.56961,Low
13405.0,73,243,3,165,572.451,190.817,468.21805,Medium
13408.0,1,371,62,16232,28117.04,453.5006451612903,28772.586,High
13410.0,23,267,5,518,1003.06,200.612,1088.1609,Medium
13411.0,106,0,1,72,213.55,213.55,220.23308,Low
13414.0,133,162,3,1574,1390.5,463.5,1788.0852,High
13416.0,43,37,2,142,712.5,356.25,613.09644,Medium
13417.0,4,200,2,162,640.83,320.415,500.70953,Medium
13418.0,11,360,18,3918,6127.43,340.4127777777778,6173.4385,High
13419.0,63,0,1,275,221.06,221.06,276.42294,Low
13420.0,149,20,2,101,159.85,79.925,188.4825,Low
13421.0,39,249,2,1181,1851.08,925.54,2073.3323,High
13422.0,63,0,1,1326,2626.3,2626.3,2350.0884,High
13425.0,107,186,3,1123,1624.21,541.4033333333333,1676.0365,High
13426.0,0,358,10,2245,3641.32,364.132,3578.4973,High
13427.0,18,195,3,545,582.6,194.20000000000002,643.0775,Medium
13428.0,9,0,1,156,218.47,218.47,220.23308,Low
13429.0,10,64,4,1390,1006.8,251.7,1285.5226,High
13430.0,18,67,2,751,679.45,339.725,785.1539,Medium
13431.0,66,21,2,672,1269.1,634.55,1155.9468,Medium
13434.0,73,22,2,300,534.24,267.12,536.91394,Medium
13435.0,4,183,7,2129,3809.8900000000003,544.2700000000001,3808.5474,High
13436.0,1,0,1,76,196.89,196.89,196.53816,Low
